Anglicare SQ Wide Bay Home Care,12 Banksia Street,,POINT VERNON,QLD,4655,Wide Bay,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Inner Regional Australia,-25.26351162,152.8239741,2672263.54
Anglicare SQ Townsville Home Care,155-157 Denham Street,,TOWNSVILLE,QLD,4810,Northern,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Outer Regional Australia,-19.25672275,146.8166424,6281236.66
Anglicare SQ Sunshine Coast Home Care,174 Currie Street,,NAMBOUR,QLD,4560,Sunshine Coast,Home Care,,,,The Corporation of the Synod of the Diocese of Brisbane,Religious,Major Cities of Australia,-26.62800678,152.9594601,9254261.36
Australian Unity Home Care,"Office 21, 2 Innovation Parkway",,BIRTINYA,QLD,4575,Sunshine Coast,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.73214246,153.1211454,21101.69
Guwardi Ngadu,Forrest Road,,FITZROY CROSSING,WA,6765,Kimberley,National Aboriginal and Torres Strait Islander Aged Care Program,24,8,,Uniting Church Homes,Religious,Very Remote Australia,-18.18735,125.5684,2494384.61
Royal Freemasons - Ballarat,124 Spencer Street,,CANADIAN,VIC,3350,Grampians,Residential,90,,,Royal Freemasons Ltd,Charitable,Inner Regional Australia,-37.577013,143.882352,3429217.81
Gnowangerup MPS,0 Yougenup Road,,GNOWANGERUP,WA,6335,Great Southern,Multi-Purpose Service,8,,,WA Country Health Service,State Government,Remote Australia,-33.92743816,117.996714,660029.76
Kojonup MPS,0 Spring Street,,KOJONUP,WA,6395,Great Southern,Multi-Purpose Service,4,,,WA Country Health Service,State Government,Outer Regional Australia,-33.82970666,117.158175,295089.52
Kellerberrin MPS,51-53 Gregory Street,,KELLERBERRIN,WA,6410,Wheatbelt,Multi-Purpose Service,4,3,,WA Country Health Service,State Government,Outer Regional Australia,-31.63003523,117.7157372,354161.14
Narembeen MPS,Lot 27062 Ada Street,,NAREMBEEN,WA,6369,Wheatbelt,Multi-Purpose Service,14,4,,WA Country Health Service,State Government,Remote Australia,-32.06227041,118.3922698,1083163.67
Wyalkatchem MPS,9 Honour Avenue,,WYALKATCHEM,WA,6485,Wheatbelt,Multi-Purpose Service,11,4,,WA Country Health Service,State Government,Outer Regional Australia,-31.17793703,117.3841062,732728.13
Southern Cross MPS,Lot 103 Coolgardie Road,,SOUTHERN CROSS,WA,6426,Wheatbelt,Multi-Purpose Service,12,4,,WA Country Health Service,State Government,Remote Australia,-31.22944884,119.3374285,955911.53
Ngooderi House HCP (new service),106 Dalrymple Service Road,,CURRAJONG,QLD,4812,Northern,Home Care,,,,North and West Remote Health Limited,Community Based,Outer Regional Australia,-19.27513885,146.7700653,205281.29
Gulf Lands HCP (new service),106 Dalrymple Service Road,,CURRAJONG,QLD,4812,Northern,Home Care,,,,North and West Remote Health Limited,Community Based,Outer Regional Australia,-19.27513885,146.7700653,156155.27
Kintore Aged Care Service,8  TJUNARRITI ROAD,,KINTORE,NT,872,Alice Springs,National Aboriginal and Torres Strait Islander Aged Care Program,,18,,Pintupi Homelands Health Service Aboriginal Corporation,Charitable,Very Remote Australia,-23.27463038,129.3883445,516205.98
Warrina Aged Care,176 Station Road,,NEW GISBORNE,VIC,3438,Loddon-Mallee,Residential,78,,,Jamia Healthcare Pty Ltd,Private Incorporated Body,Inner Regional Australia,-37.46880504,144.5961577,3499192.71
Ny-Ku Byun (new service),6 Barambah Avenue,,CHERBOURG,QLD,4605,Wide Bay,Residential,25,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-26.29098596,151.9560421,2305039.18
Kununoppin MPS,2 Leake Street,,KUNUNOPPIN,WA,6488,Wheatbelt,Multi-Purpose Service,8,1,,WA Country Health Service,State Government,Remote Australia,-31.11030974,117.9220643,694112.46
Goomalling MPS,18706 Forrest Street,,GOOMALLING,WA,6460,Wheatbelt,Multi-Purpose Service,14,3,,WA Country Health Service,State Government,Outer Regional Australia,-31.30169132,116.830185,850053.31
Leonora MPS,55 Sadie Canning Drive,,LEONORA,WA,6438,Goldfields,Multi-Purpose Service,6,1,,WA Country Health Service,State Government,Very Remote Australia,-28.89584,121.337501,419516.56
Mayo Healthcare Group,"Suite 3, 72-75 Elbow Street",,WEST KEMPSEY,NSW,2440,Mid North Coast,Home Care,,,,Mayo Healthcare Group Pty Ltd,Private Incorporated Body,Inner Regional Australia,-31.08110123,152.8285884,1464944.81
Garden City Multiservice Centre,50 Khandalla Street,,UPPER MOUNT GRAVATT,QLD,4122,Brisbane South,Home Care,,,,Alzheimer's Association of Queensland Inc,Charitable,Major Cities of Australia,-27.56083556,153.0851483,881840.67
Royal Freemasons Benalla,107 Thomas Street,,BENALLA,VIC,3672,Hume,Residential,120,,,Royal Freemasons Ltd,Charitable,Inner Regional Australia,-36.56347,145.973378,5638999.63
Royal Freemasons Moe,1 C Haigh Street,,MOE,VIC,3825,Gippsland,Residential,144,,,Royal Freemasons Ltd,Charitable,Inner Regional Australia,-38.17408,146.26964,8755824.42
Infinite Care Edmonton Gardens,5 BRUCE Highway,,EDMONTON,QLD,4869,Far North,Residential,144,,,IC (Edmonton) Pty Ltd,Private Incorporated Body,Outer Regional Australia,-17.028964,145.748864,6374411.57
Langwarrin Community Aged Care,74 Potts Road,,LANGWARRIN,VIC,3910,Southern Metro,Residential,120,,,Signature Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-38.1356,145.209375,3007538.68
Edge Hill Orchards,15 OREGON Street,,MANOORA,QLD,4870,Far North,Residential,182,,,IC (Edge Hill) Pty Ltd,Private Incorporated Body,Outer Regional Australia,-16.91130935,145.7365107,4964738.09
annecto HCP Program - Grampians Region,215 Sydney Road,,COBURG,VIC,3058,Northern Metro,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-37.749184,144.96502,425025.53
annecto HCP Program - Nepean Region,Level 2,37-47 St Johns Road,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,239926.59
Arcare Pimpama,2 Halcyon Drive,,PIMPAMA,QLD,4209,South Coast,Residential,96,,,Arcare Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.819145,153.312495,6881082.5
At Home Services Feros Care - ACT,Level 1,18 National Circuit,BARTON,ACT,2600,ACT,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-35.30900824,149.1333906,325267.87
At Home Services Feros Care - Central Coast,Level 26,44 Market Street,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,91638.21
At Home Services Feros Care - Hunter,Level 26,44 Market Street,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,266544.23
At Home Services Feros Care - Illawarra,Level 26,44 Market Street,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,1063837.73
At Home Services Feros Care - Inner West,Level 26,44 Market Street,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,250484.83
At Home Services Feros Care - South East Sydney,"Level 26, 44 Market Street",,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,890228.54
At Home Services Feros Care - South West Sydney,"Level 26, 44 Market Street",,SYDNEY,NSW,2000,South East Sydney,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-33.87080034,151.2070331,218489.67
At Home Services Feros Care - West Moreton,"Suite 303, 72-80 Marine Parade",72-80 Marine Pde -,COOLANGATTA,QLD,4225,South Coast,Home Care,,,,Feros Care,Community Based,Major Cities of Australia,-28.16798859,153.5388808,98814.38
Korongee,2-10 Windsor Street,,GLENORCHY,TAS,7010,Southern,Residential,96,,,Glenview Community Services Inc,Charitable,Inner Regional Australia,-42.835002,147.28165,1431212.76
Latrobe Home Care Packages - Gippsland,81 Buckley Street,,MORWELL,VIC,3840,Gippsland,Home Care,,,,Latrobe Community Health Service,State Government,Inner Regional Australia,-38.2358326,146.4000861, $                                             -  
LWB Far North QLD - Home Care Service,"Unit 1, 37-39 Anderson Street",,MANUNDA,QLD,4870,Far North,Home Care,,,,Life Without Barriers,Community Based,Outer Regional Australia,-16.914487,145.751272,1215184.5
Monash Health Community Aged Care Packages,55 Buckingham Avenue,,SPRINGVALE,VIC,3171,Southern Metro,Home Care,,,,Monash Health,State Government,Major Cities of Australia,-37.952964,145.150996,8249461
Acacia Living Group Wheatbelt Home Care,12 19th Avenue,,JURIEN BAY,WA,6516,Wheatbelt,Home Care,,,,The RSL Care WA Retirement and Aged Care Association Incorporated,Charitable,Outer Regional Australia,-30.30312468,115.0457376,719250.03
Southcare Packaged Care Level 3,54 Bickley Crescent,,MANNING,WA,6152,Metropolitan South East,Home Care,,,,Southcare Inc,Charitable,Major Cities of Australia,-32.011139,115.869262,38027.26
Home Care Packages,"Level C1, Building C",1-13 The Gateway -,BROADMEADOWS,VIC,3047,Northern Metro,Home Care,,,,Victorian Arabic Social Services Inc.,Community Based,Major Cities of Australia,-37.68934091,144.9524957,1972276.77
Anglican Care Mirrabooka Place,1 Clement Street,,GLOUCESTER,NSW,2422,Mid North Coast,Residential,50,,,Anglican Care,Charitable,Inner Regional Australia,-32.01864763,151.9610459,1454450.05
EGHS at Home,5 Girdlestone Street,,ARARAT,VIC,3377,Grampians,Home Care,,,,East Grampians Health Service,State Government,Inner Regional Australia,-37.27906518,142.9300974,755870.8
Helping Hand Metro South Home Care Packages,1538 Main North Road,,SALISBURY SOUTH,SA,5108,Metropolitan North,Home Care,,,,Helping Hand Aged Care Inc,Charitable,Major Cities of Australia,-34.78361038,138.6505986,158479.58
Intereach,78 Napier Street,,DENILIQUIN,NSW,2710,Riverina/Murray,Home Care,,,,Intereach Limited,Community Based,Inner Regional Australia,-35.53125939,144.9594411,2090061.2
Just Better Care Sunshine Coast and Wide Bay,"Unit 200, 67 Regatta Boulevard",,BIRTINYA,QLD,4575,Sunshine Coast,Home Care,,,,Just Better Care Australia Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.751112,153.120516,2973583.14
Palm Lake Care Mt Warren Park,33 Mt Warren Boulevard,,MT WARREN PARK,QLD,4207,Logan River Valley,Residential,110,,,Palm Lake Care Operations Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.72413484,153.196655,8737302.71
"UnitingCare Flinders, Far North","Level 5, 43 Franklin Street",,ADELAIDE,SA,5000,Metropolitan East,Home Care,,,,Uniting Communities Incorporated,Religious,Major Cities of Australia,-34.927667,138.597412,1678317.92
UnitingCare South East,"Level 5, 43 Franklin Street",,ADELAIDE,SA,5000,Metropolitan East,Home Care,,,,Uniting Communities Incorporated,Religious,Major Cities of Australia,-34.927667,138.597412,103790.92
Grampians & Loddon-Mallee Housing and Support,68 Albert Street,,CRESWICK,VIC,3363,Grampians,Home Care,,,,Wintringham,Charitable,Inner Regional Australia,-37.423916,143.8950636,1827707.8
Brotherhood Community Care - NorthWest,"Level 5, 301 Hampshire Road",,SUNSHINE,VIC,3020,Western Metro,Home Care,,,,Brotherhood of St Laurence,Religious,Major Cities of Australia,-37.78332,144.832141, $                                             -  
Brotherhood Community Care - Southern,2 Overton Road,,FRANKSTON,VIC,3199,Southern Metro,Home Care,,,,Brotherhood of St Laurence,Religious,Major Cities of Australia,-38.129834,145.12572,1523368.24
Brotherhood Community Care - North West,"Level 5, 301 Hampshire Road",,SUNSHINE,VIC,3020,Western Metro,Home Care,,,,Brotherhood of St Laurence,Religious,Major Cities of Australia,-37.78332,144.832141, $                                             -  
MiCare Home Care services NMR,233 Sydney Road,,BRUNSWICK,VIC,3056,Northern Metro,Home Care,,,,MiCare Ltd,Community Based,Major Cities of Australia,-37.771844,144.961095,743388.19
MiCare Home Care services WMR,37 Pearcedale Parade,,BROADMEADOWS,VIC,3047,Northern Metro,Home Care,,,,MiCare Ltd,Community Based,Major Cities of Australia,-37.67973787,144.9173353,978106.38
integratedliving Home Care Packages VIC,1818 Sturt Street,,BALLARAT,VIC,3350,Grampians,Home Care,,,,Integratedliving Australia Ltd,Community Based,Inner Regional Australia,-37.545363,143.795562,2517314
integratedliving Hume,22 Rowan Street,,WANGARATTA,VIC,3677,Hume,Home Care,,,,Integratedliving Australia Ltd,Community Based,Inner Regional Australia,-36.35277291,146.3234593, $                                             -  
Karingal SA,"Suite 501, Westfield Marion",297 Diagonal Road,OAKLANDS PARK,SA,5046,Metropolitan South,Home Care,,,,Karingal Inc,Charitable,Major Cities of Australia,-35.0143933,138.5453591, $                                             -  
KinCare Tas Northern, Suite 1,32 Patrick Street,HOBART,TAS,7000,Southern,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Inner Regional Australia,-42.87796709,147.3230337,191669.14
KinCare Vic Gippsland,"Suite 26, 270 Ferntree Gully Road",,NOTTING HILL,VIC,3168,Eastern Metro,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-37.90002475,145.1301906,437349.18
KinCare Vic Grampians,"Suite 26, 270 Ferntree Gully Road",,NOTTING HILL,VIC,3168,Eastern Metro,Home Care,,,,KinCare Health Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-37.90002475,145.1301906,15055.2
Suncare Community Service Ltd,"Floor 1, Maroochydore Homemaker Centre",11-55 Maroochy Boulevard,MAROOCHYDORE,QLD,4558,Sunshine Coast,Home Care,,,,Suncare Community Services Ltd,Charitable,Major Cities of Australia,-26.660327,153.083919, $                                             -  
Fresh Hope Care Home Care Services Central Coast,7 Martin Close,,EAST MAITLAND,NSW,2323,Hunter,Home Care,,,,The Churches of Christ Property Trust,Religious,Major Cities of Australia,-32.76599596,151.5901962, $                                             -  
Fresh Hope Care Home Care Services Marrickville,389 Illawarra Road,,MARRICKVILLE,NSW,2204,Inner West,Home Care,,,,The Churches of Christ Property Trust,Religious,Major Cities of Australia,-33.91506566,151.1522291, $                                             -  
Fresh Hope Care Home Care Services Northern Sydney,3 Rider Boulevard,,RHODES,NSW,2138,Inner West,Home Care,,,,The Churches of Christ Property Trust,Religious,Major Cities of Australia,-33.83325344,151.085989, $                                             -  
Uniting Home Care - South West Sydney,41 Meredith Street,,BANKSTOWN,NSW,2200,South West Sydney,Home Care,,,,The Uniting Church in Australia Property Trust (NSW),Religious,Major Cities of Australia,-33.91373347,151.0326182,595129.86
Ipswich Multiservice Centre,84 Chermside Road,,EAST IPSWICH,QLD,4305,West Moreton,Home Care,,,,Alzheimer's Association of Queensland Inc,Charitable,Major Cities of Australia,-27.61417997,152.7717109,858081.35
Alzheimer's Queensland Resource Centre,47 Tryon Street,,UPPER MOUNT GRAVATT,QLD,4122,Brisbane South,Home Care,,,,Alzheimer's Association of Queensland Inc,Charitable,Major Cities of Australia,-27.56035415,153.0858582,371682.77
Toowoomba Multiservice Centre,8 Buckland Street,,HARRISTOWN,QLD,4350,Darling Downs,Home Care,,,,Alzheimer's Association of Queensland Inc,Charitable,Inner Regional Australia,-27.57857141,151.9355772,956979.98
annecto HCP Program - ACT,Level 2,37-47 St Johns Road,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,1015648.56
annecto HCP Program - Sunshine Coast,161-163 Langtree Ave -,,MILDURA,VIC,3500,Loddon-Mallee,Home Care,,,,annecto Inc,Charitable,Outer Regional Australia,-34.1882549,142.1562233,640590.91
Goodwin Home Care Packages,138 Monaro Street,,QUEANBEYAN,NSW,2620,Southern Highlands,Home Care,,,,Goodwin Aged Care Services Limited,Charitable,Major Cities of Australia,-35.35307056,149.2357092,924772.67
Latrobe Home Care Packages - Outer East,17 Clarke Street,,LILYDALE,VIC,3140,Eastern Metro,Home Care,,,,Latrobe Community Health Service,State Government,Major Cities of Australia,-37.757004,145.351036,1376754.21
annecto HCP Program - Inner West,Level 2,37-47 St Johns Road,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,579663.75
annecto HCP Program - Mid North Coast,Level 2,37-47 St Johns Road,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,2542584.23
annecto HCP Program - South East Sydney,"Level 2, 37-47 St Johns Road",,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,470479.62
annecto HCP Program - Southern Region,41 Ringwood Street,,RINGWOOD,VIC,3134,Eastern Metro,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-37.812089,145.227127, $                                             -  
annecto HCP Program - South West Sydney,Level 2,37-47 St Johns Road,GLEBE,NSW,2037,South East Sydney,Home Care,,,,annecto Inc,Charitable,Major Cities of Australia,-33.87969429,151.1894402,278308.59
Australian Multicultural Community Services,"Suite 111, 44-56 Hampstead Road",,MAIDSTONE,VIC,3102,Western Metro,Home Care,,,,Australian Multicultural Community Services Inc,Community Based,Major Cities of Australia,-37.77563,144.880483,1125589.78
Australian Unity Community Service Riverina,"Level 3, 76 Morgan Street",,WAGGA WAGGA,NSW,2650,Riverina/Murray,Home Care,,,,Australian Unity Retirement Living Management Pty Ltd,Private Incorporated Body,Inner Regional Australia,-35.11638142,147.3697497,121487.09
